0.154	5.574	790.2
0.253	4.9908	789.78
0.351	4.7239	789.97
0.449	4.5816	789.59
0.548	4.5301	789.78
0.646	4.4669	789.66
0.744	4.4372	789.85
0.843	4.3819	789.85
0.941	4.37	789.85
1.039	4.3384	789.74
1.138	4.3047	789.93
1.236	4.2771	789.63
1.334	4.2672	789.82
1.433	4.2178	789.7
1.531	4.2	789.78
1.629	4.1565	789.63
1.728	4.1288	789.85
1.826	4.0833	789.59
1.924	4.0833	789.85
2.023	4.0299	789.85
2.121	3.9904	789.78
2.219	3.9588	789.85
2.318	3.9133	789.93
2.416	3.8678	789.85
2.514	3.8421	789.85
2.613	3.8026	789.93
2.711	3.769	789.82
2.81	3.7136	789.63
2.908	3.6859	789.78
3.006	3.6345	789.82
3.105	3.6009	789.97
3.203	3.5811	789.78
3.301	3.5337	789.82
3.4	3.508	789.78
3.498	3.4862	789.78
3.596	3.4625	789.63
3.695	3.4408	790.16
3.793	3.419	789.66
3.891	3.4151	789.89
3.99	3.3656	789.7
4.088	3.3696	789.85
4.186	3.3261	789.74
4.285	3.3162	789.93
4.383	3.3142	789.78
4.481	3.2688	789.85
4.58	3.2628	789.7
4.678	3.2648	789.82
4.776	3.2332	789.7
4.875	3.2233	789.93
4.973	3.2154	789.85
5.071	3.2114	789.85
5.17	3.1758	789.7
5.268	3.1857	789.97
5.367	3.1521	789.59
5.465	3.1561	789.89
5.563	3.1383	789.63
5.662	3.1165	790.01
5.76	3.1106	789.85
5.858	3.0948	789.93
5.957	3.0928	789.63
6.055	3.0888	790.01
6.153	3.0809	789.63
6.252	3.0869	789.85
6.35	3.071	789.63
6.448	3.0513	790.08
6.547	3.0434	789.7
6.645	3.0513	789.78
6.743	3.0295	789.93
6.842	3.0038	790.08
6.94	3.0058	789.82
7.038	2.9999	789.89
7.137	2.99	789.66
7.235	2.9841	790.01
7.333	2.9722	789.74
7.432	2.9781	790.12
7.53	2.9524	790.01
7.628	2.9682	789.85
7.727	2.9406	789.74
7.825	2.9346	789.78
7.923	2.9366	789.85
8.022	2.9326	790.04
8.12	2.9148	789.78
8.218	2.8951	790.16
8.317	2.9089	789.7
8.415	2.9168	790.01
8.513	2.8812	790.04
8.612	2.8694	789.78
8.71	2.8556	789.66
8.808	2.8536	789.89
8.907	2.8615	789.7
9.005	2.8457	790.23
9.103	2.8417	789.63
9.202	2.8377	790.01
9.3	2.818	789.89
9.398	2.7982	789.93
9.497	2.7903	789.55
9.595	2.8002	789.93
9.693	2.7824	789.78
9.792	2.7844	789.89
9.89	2.7863	789.93
9.988	2.7547	789.93
10.087	2.7804	789.93
10.185	2.7685	789.89
10.283	2.7547	789.7
10.382	2.7409	790.01
10.48	2.7488	789.74
10.578	2.7409	790.01
10.677	2.727	789.85
10.775	2.7172	789.93
10.873	2.7132	789.78
10.972	2.7191	790.01
11.07	2.6914	789.85
11.168	2.7033	790.04
11.267	2.7013	789.85
11.365	2.6934	789.85
11.463	2.6796	789.85
11.562	2.6994	789.93
11.66	2.6875	790.01
11.758	2.6776	790.01
11.857	2.6875	789.78
11.955	2.6974	789.97
12.053	2.6895	789.63
12.152	2.6855	789.85
12.25	2.6677	789.74
12.348	2.6559	789.85
12.447	2.6756	789.85
12.545	2.6756	790.08
12.643	2.6677	789.51
12.742	2.6736	789.93
12.84	2.6598	789.74
12.938	2.6539	789.93
13.037	2.6697	789.78
13.135	2.6756	790.23
13.233	2.6697	789.82
13.332	2.6658	789.93
13.43	2.6658	789.78
13.528	2.6658	789.89
13.627	2.6578	789.85
13.725	2.6598	789.89
13.823	2.64	789.66
13.922	2.6519	789.93
