0.154	5.1687	790.01
0.252	4.718	789.59
0.351	4.5677	789.85
0.449	4.4847	789.82
0.547	4.4095	789.97
0.646	4.3858	789.74
0.744	4.3502	789.85
0.842	4.3127	789.74
0.941	4.2889	790.01
1.039	4.2652	789.78
1.137	4.2454	790.01
1.235	4.2217	789.7
1.334	4.2158	790.08
1.432	4.1624	789.93
1.53	4.1407	789.85
1.629	4.1149	789.7
1.727	4.0932	789.89
1.825	4.0576	789.63
1.924	4.0458	789.93
2.022	4.0023	789.66
2.12	3.9805	790.04
2.219	3.9568	789.74
2.317	3.8995	789.85
2.415	3.8777	789.82
2.513	3.848	789.93
2.612	3.8144	789.78
2.71	3.7788	790.08
2.808	3.7294	789.89
2.907	3.7136	789.85
3.005	3.68	790.01
3.103	3.6246	790.04
3.202	3.6029	789.55
3.3	3.5614	790.08
3.398	3.5337	789.59
3.497	3.5139	789.93
3.595	3.4724	789.93
3.693	3.4566	789.93
3.791	3.4447	789.66
3.89	3.421	790.12
3.988	3.3795	789.63
4.086	3.3815	790.16
4.185	3.3498	789.82
4.283	3.338	790.01
4.381	3.3182	789.7
4.48	3.3122	790.08
4.578	3.2826	789.74
4.676	3.2826	790.12
4.775	3.2569	789.74
4.873	3.2549	789.93
4.971	3.2352	789.59
5.069	3.2114	789.97
5.168	3.2213	789.74
5.266	3.2114	789.82
5.364	3.1956	789.63
5.463	3.1857	790.16
5.561	3.1837	789.82
5.659	3.1739	790.01
5.758	3.162	789.82
5.856	3.1521	789.89
5.954	3.1422	789.93
6.052	3.1521	789.93
6.151	3.1323	789.85
6.249	3.1224	790.01
6.347	3.1066	790.08
6.446	3.1027	790.01
6.544	3.079	789.63
6.642	3.071	790.08
6.741	3.079	789.78
6.839	3.0691	790.01
6.937	3.0592	789.7
7.036	3.075	789.85
7.134	3.0513	789.93
7.232	3.0394	790.16
7.33	3.0236	789.74
7.429	3.0513	789.85
7.527	3.0256	789.66
7.625	3.0216	790.01
7.724	3.0236	789.85
7.822	3.0216	790.01
7.92	2.992	789.93
8.018	2.9999	790.01
8.117	2.99	789.66
8.215	2.99	789.82
8.313	2.9663	789.74
8.412	2.9742	789.89
8.51	2.9425	789.66
8.608	2.9761	790.08
8.707	2.9465	789.66
8.805	2.9485	789.82
8.903	2.9148	789.78
9.002	2.9366	789.82
9.1	2.9228	789.78
9.198	2.9326	790.08
9.296	2.907	789.7
9.395	2.8951	790.01
9.493	2.899	789.74
9.591	2.9109	790.08
9.69	2.8812	789.74
9.788	2.8793	789.85
9.886	2.8714	789.74
9.985	2.8812	789.78
10.083	2.8615	789.89
10.181	2.8595	789.93
10.279	2.8536	789.85
10.378	2.8476	789.93
10.476	2.8536	789.66
10.574	2.8377	789.97
10.673	2.816	789.78
10.771	2.8318	790.01
10.869	2.8298	789.93
10.967	2.816	789.93
11.066	2.8002	789.78
11.164	2.8121	790.08
11.262	2.8061	789.85
11.361	2.8002	789.93
11.459	2.7943	789.63
11.557	2.8061	789.89
11.656	2.7903	789.82
11.754	2.8041	789.85
11.852	2.7804	789.78
11.95	2.7784	790.12
12.049	2.7784	789.7
12.147	2.7824	789.93
12.245	2.7962	789.7
12.344	2.7863	790.08
12.442	2.7804	789.82
12.54	2.7784	789.89
12.639	2.7567	789.93
