0.154	5.5464	789.7
0.253	4.9829	789.93
0.351	4.7397	789.66
0.449	4.6053	789.78
0.548	4.54	789.7
0.646	4.5005	790.04
0.744	4.457	789.74
0.843	4.4115	789.78
0.941	4.3996	789.66
1.039	4.37	789.78
1.138	4.3423	789.7
1.236	4.2969	789.97
1.334	4.2612	789.7
1.433	4.2237	789.85
1.531	4.1921	789.78
1.629	4.1644	789.93
1.728	4.1209	789.78
1.826	4.0774	789.85
1.924	4.0398	789.85
2.023	4.0042	790.01
2.121	3.9607	789.78
2.219	3.9212	790.01
2.318	3.8757	789.63
2.416	3.848	789.7
2.514	3.7986	789.51
2.613	3.7611	789.78
2.711	3.7176	789.59
2.809	3.6859	789.7
2.908	3.6444	789.7
3.006	3.6108	789.89
3.104	3.5713	789.59
3.203	3.5495	789.85
3.301	3.506	789.59
3.399	3.504	789.89
3.498	3.4665	789.7
3.596	3.4506	789.82
3.695	3.419	789.89
3.793	3.4131	790.08
3.891	3.3933	789.93
3.99	3.3775	789.82
4.088	3.3498	789.78
4.186	3.334	789.93
4.285	3.3241	789.78
4.383	3.3063	789.93
4.481	3.2806	789.78
4.58	3.2549	789.78
4.678	3.247	789.66
4.776	3.247	789.89
4.875	3.2312	789.55
4.973	3.2015	789.78
5.071	3.1976	789.63
5.17	3.2035	790.01
5.268	3.1739	789.93
5.366	3.1758	789.85
5.465	3.1422	789.63
5.563	3.1422	790.01
5.661	3.1264	789.85
5.76	3.1304	789.74
5.858	3.1046	789.78
5.956	3.1205	789.78
6.055	3.0987	789.7
6.153	3.077	789.7
6.251	3.077	789.85
6.35	3.0651	789.85
6.448	3.073	789.89
6.546	3.0355	789.93
6.645	3.0335	789.7
6.743	3.0275	789.82
6.841	3.0295	790.01
6.94	3.0236	789.89
7.038	3.0058	789.7
7.136	2.99	789.93
7.235	2.9959	789.89
7.333	2.9939	789.59
7.431	2.9801	789.74
7.53	2.9663	789.93
7.628	2.9564	789.78
7.726	2.9682	789.89
7.825	2.9465	789.93
7.923	2.9445	789.85
8.022	2.9148	789.85
8.12	2.9267	789.78
8.218	2.9148	789.85
8.317	2.8931	789.82
8.415	2.8872	789.74
8.513	2.8852	789.7
8.612	2.8694	790.01
8.71	2.8872	790.12
8.808	2.8496	789.82
8.907	2.8476	789.63
9.005	2.8358	789.89
9.103	2.8377	789.66
9.202	2.8476	789.89
9.3	2.818	789.78
9.398	2.8219	789.93
9.497	2.8002	789.82
9.595	2.7943	790.01
9.693	2.7804	789.74
9.792	2.7883	789.74
9.89	2.7784	789.82
9.988	2.7607	789.78
10.087	2.7567	789.7
10.185	2.7666	789.89
10.283	2.7428	789.63
10.382	2.7488	789.93
10.48	2.7409	789.66
10.578	2.7349	789.89
10.677	2.7211	789.63
10.775	2.727	789.97
10.873	2.7349	789.59
10.972	2.7191	789.89
11.07	2.725	789.82
11.168	2.731	789.85
11.267	2.7112	789.74
11.365	2.7053	789.78
11.463	2.7073	789.7
11.562	2.7191	789.85
11.66	2.7092	789.63
11.758	2.7033	790.16
11.857	2.7053	789.78
11.955	2.7053	790.12
12.053	2.7033	789.89
12.152	2.7073	789.97
12.25	2.6855	789.66
12.348	2.6736	789.97
12.447	2.6954	789.74
12.545	2.7013	789.85
12.643	2.6954	789.63
12.742	2.6835	789.93
12.84	2.6776	789.93
12.938	2.6954	789.82
13.037	2.6835	789.82
13.135	2.6736	790.01
13.233	2.6697	789.66
13.332	2.6816	789.97
13.43	2.6756	789.7
13.528	2.6736	789.93
13.627	2.6638	790.01
13.725	2.6658	789.78
13.823	2.6717	789.7
13.922	2.6677	789.82
14.02	2.6638	789.66
14.118	2.6855	790.01
14.217	2.6697	789.85
14.315	2.6539	789.89
14.413	2.6658	789.74
14.512	2.6736	789.85
14.61	2.6618	789.93
14.708	2.6697	789.85
14.807	2.6578	789.85
14.905	2.6539	789.93
15.003	2.6578	789.78
15.102	2.6658	790.12
15.2	2.6618	789.89
15.299	2.6598	789.97
15.397	2.6559	789.78
15.495	2.6519	789.66
15.594	2.642	789.63
15.692	2.644	789.74
15.79	2.642	789.66
15.889	2.642	789.89
15.987	2.6578	789.93
16.085	2.6519	789.85
16.184	2.6638	789.93
16.282	2.6361	790.01
16.38	2.6559	789.85
16.479	2.644	789.78
16.577	2.6519	789.74
16.675	2.644	790.08
16.774	2.6519	789.82
16.872	2.6578	789.89
16.97	2.6519	789.7
17.069	2.6361	789.7
17.167	2.6519	789.74
17.265	2.6301	789.66
17.364	2.64	789.7
17.462	2.6321	789.63
17.56	2.6519	789.93
17.659	2.6361	789.89
17.757	2.6381	789.93
17.855	2.6321	789.78
17.954	2.6381	789.82
18.052	2.6539	789.89
18.15	2.644	789.89
18.249	2.646	789.97
18.347	2.6361	789.97
18.445	2.6321	789.78
18.544	2.6479	789.82
18.642	2.6301	790.01
18.74	2.6381	789.78
18.839	2.6321	789.78
18.937	2.6262	789.89
19.035	2.6499	789.89
19.134	2.642	789.97
19.232	2.6341	789.93
19.33	2.6301	789.89
19.429	2.6223	789.93
19.527	2.644	789.85
19.625	2.64	789.93
19.724	2.644	789.85
19.822	2.6301	789.7
19.92	2.6341	789.97
20.019	2.6262	789.82
20.117	2.642	789.93
20.215	2.6183	789.89
20.314	2.6341	789.97
20.412	2.6321	789.66
20.51	2.6262	789.78
20.609	2.6381	789.78
20.707	2.6242	790.01
20.805	2.6321	789.85
20.904	2.6381	789.93
21.002	2.6321	789.93
21.1	2.6361	789.93
21.199	2.642	789.93
21.297	2.6321	789.85
21.395	2.6104	789.63
21.494	2.6361	790.01
21.592	2.6301	789.78
21.69	2.6282	789.89
21.789	2.6084	789.66
21.887	2.6223	790.01
21.985	2.6163	789.85
22.084	2.6341	789.89
22.182	2.6163	789.7
22.28	2.6223	789.93
22.379	2.644	789.74
22.477	2.6203	789.93
22.575	2.6381	789.82
22.674	2.6143	789.85
22.772	2.6223	789.7
22.87	2.6203	789.97
22.969	2.6321	789.7
23.067	2.6143	789.89
23.165	2.6143	789.78
23.264	2.6341	789.82
23.362	2.6262	789.74
23.46	2.6163	790.01
23.559	2.6301	789.63
23.657	2.6163	789.85
23.755	2.6203	789.7
23.854	2.6361	789.78
23.952	2.6183	789.74
24.05	2.6203	789.85
24.149	2.6064	789.63
24.247	2.6143	789.97
24.345	2.6321	789.78
24.444	2.6203	789.7
24.542	2.6005	789.78
24.64	2.6163	789.97
24.739	2.6203	789.74
24.837	2.6183	789.82
24.935	2.6262	789.78
25.034	2.6163	790.01
25.132	2.6045	789.89
25.23	2.6262	789.74
25.329	2.6203	789.63
25.427	2.6143	789.78
