0.154	5.6195	789.7
0.253	5.0046	789.85
0.351	4.7279	789.85
0.449	4.6033	789.66
0.548	4.5282	789.78
0.646	4.4748	789.74
0.744	4.4333	789.63
0.843	4.3858	789.93
0.941	4.366	789.82
1.039	4.3482	789.7
1.138	4.287	789.78
1.236	4.2969	789.74
1.334	4.2573	789.59
1.433	4.2296	789.85
1.531	4.1861	789.59
1.629	4.1822	789.89
1.728	4.1426	789.78
1.826	4.1149	789.78
1.924	4.0972	789.66
2.023	4.0734	789.93
2.121	4.024	789.7
2.219	3.9864	789.89
2.318	3.9509	789.63
2.416	3.9291	789.85
2.514	3.8935	789.47
2.613	3.8658	789.89
2.711	3.8283	789.7
2.809	3.7828	789.78
2.908	3.7353	789.7
3.006	3.7176	789.85
3.104	3.6701	789.7
3.203	3.6444	789.93
3.301	3.6167	789.78
3.399	3.589	789.93
3.498	3.5416	789.63
3.596	3.5278	789.93
3.695	3.4862	789.66
3.793	3.4744	790.08
3.891	3.4427	789.51
3.99	3.4289	789.93
4.088	3.4052	789.78
4.186	3.3874	789.82
4.285	3.3716	789.59
4.383	3.3538	789.97
4.481	3.3399	789.59
4.58	3.3301	789.89
4.678	3.3202	789.74
4.776	3.2846	789.93
4.875	3.2826	789.78
4.973	3.2786	789.74
5.071	3.251	789.78
5.17	3.2569	789.82
5.268	3.2253	789.78
5.366	3.1976	789.78
5.465	3.2213	789.93
5.563	3.2134	790.04
5.661	3.1857	789.97
5.76	3.1719	789.7
5.858	3.1719	789.85
5.956	3.16	790.01
6.055	3.1561	789.74
6.153	3.158	789.93
6.251	3.1165	789.74
6.35	3.1205	789.93
6.448	3.1145	789.74
6.546	3.1165	790.08
6.645	3.1086	789.85
6.743	3.0928	789.85
6.841	3.0809	789.82
6.94	3.0849	789.82
7.038	3.073	789.74
7.136	3.0612	789.78
7.235	3.077	789.78
7.333	3.0671	790.08
7.431	3.0592	789.85
7.53	3.0434	789.85
7.628	3.0335	789.78
7.726	3.0275	790.01
7.825	3.0275	789.78
7.923	2.9939	790.01
8.021	2.9999	790.01
8.12	2.9999	790.08
8.218	2.9959	789.85
8.316	2.992	790.04
8.415	2.9841	789.85
8.513	2.9742	789.85
8.611	2.9643	789.82
8.71	2.9623	789.93
8.808	2.9682	789.93
8.906	2.9643	789.89
