"sec"   "mA"   "mV"
681.293   -3.10540556907654   -220.493789672852
681.392   -3.0559561252594   -220.569580078125
681.49   -3.02037477493286   -220.721649169922
681.588   -2.97095060348511   -220.531677246094
681.687   -2.92744827270508   -220.645858764648
681.785   -2.89581489562988   -220.342193603516
681.883   -2.88397121429443   -220.45588684082
681.982   -2.85628581047058   -220.380096435547
682.08   -2.81673121452332   -220.645858764648
682.178   -2.79696655273438   -220.380096435547
682.277   -2.7791759967804   -220.645858764648
682.375   -2.75743746757507   -220.152236938477
682.473   -2.73567366600037   -220.569580078125
682.572   -2.72183084487915   -220.45588684082
682.67   -2.69019746780396   -220.493789672852
682.768   -2.68427562713623   -220.531677246094
682.867   -2.66648483276367   -220.645858764648
682.965   -2.66053771972656   -220.531677246094
683.063   -2.63287758827209   -220.569580078125
683.162   -2.62298250198364   -220.303817749023
683.26   -2.61508679389954   -220.68376159668
683.358   -2.59332299232483   -220.493789672852
683.457   -2.58145403862   -220.68376159668
683.555   -2.57158446311951   -220.721649169922
683.653   -2.55774164199829   -220.531677246094
683.752   -2.53203010559082   -220.22802734375
683.85   -2.52018642425537   -220.493789672852
683.948   -2.50436973571777   -220.342193603516
684.047   -2.50831747055054   -220.493789672852
684.145   -2.48260593414307   -220.45588684082
684.243   -2.46481513977051   -220.569580078125
684.342   -2.44702458381653   -220.45588684082
684.44   -2.4411027431488   -220.45588684082
684.539   -2.43712973594666   -220.531677246094
684.637   -2.42131280899048   -220.645858764648
684.735   -2.39957427978516   -220.417999267578
684.834   -2.39365267753601   -220.493789672852
684.932   -2.38573145866394   -220.45588684082
685.03   -2.36991477012634   -220.531677246094
685.129   -2.36201906204224   -220.45588684082
685.227   -2.35212421417236   -220.68376159668
685.325   -2.34222912788391   -220.45588684082
685.424   -2.3283863067627   -220.531677246094
685.522   -2.32246470451355   -220.493789672852
685.62   -2.3125696182251   -220.569580078125
685.719   -2.29083108901978   -220.493789672852
685.817   -2.2809362411499   -220.303817749023
685.915   -2.26314544677734   -220.380096435547
686.014   -2.24732875823975   -220.569580078125
686.112   -2.24930286407471   -220.645858764648
686.21   -2.22953820228577   -220.45588684082
686.309   -2.22756433486938   -220.531677246094
686.407   -2.21372151374817   -220.493789672852
686.505   -2.22164249420166   -220.417999267578
686.604   -2.19000887870789   -220.569580078125
686.702   -2.18406200408936   -220.45588684082
686.8   -2.17221832275391   -220.22802734375
686.899   -2.17021918296814   -220.45588684082
686.997   -2.15837550163269   -220.417999267578
687.095   -2.13661170005798   -220.380096435547
687.194   -2.13266372680664   -220.607482910156
687.292   -2.118821144104   -220.759552001953
687.39   -2.12276887893677   -220.380096435547
687.489   -2.11684703826904   -220.45588684082
687.587   -2.10103034973145   -220.607482910156
687.686   -2.09313464164734   -220.645858764648
687.784   -2.09113550186157   -220.493789672852
687.882   -2.06544899940491   -220.607482910156
