0.156	-1.9666	-20.079
0.254	-1.7451	-19.206
0.351	-1.6087	-18.219
0.449	-1.5	-17.726
0.546	-1.409	-16.625
0.644	-1.3201	-15.79
0.742	-1.2311	-15.069
0.839	-1.1599	-14.234
0.937	-1.1046	-13.513
1.035	-1.065	-12.639
1.132	-1.0116	-11.843
1.23	-0.94838	-11.007
1.327	-0.90093	-10.172
1.425	-0.86733	-9.4134
1.523	-0.85151	-8.8061
1.62	-0.80406	-7.933
1.718	-0.76848	-7.022
1.816	-0.74869	-6.0732
1.913	-0.71508	-5.2001
2.011	-0.72103	-4.4786
2.108	-0.67358	-3.7955
2.206	-0.65776	-2.7329
2.304	-0.64589	-2.1635
2.401	-0.63402	-1.5183
2.499	-0.61426	-0.30366
2.597	-0.60436	0.26576
2.697	-0.59449	1.4425
2.797	-0.59844	2.0498
2.897	-0.58262	2.885
2.997	-0.58065	3.9859
3.098	-0.56483	4.669
3.198	-0.56483	5.4658
3.298	-0.54902	6.1873
3.398	-0.56089	6.8705
3.498	-0.56878	7.8193
3.599	-0.55494	8.6924
3.699	-0.55296	9.907
3.799	-0.56286	10.59
3.899	-0.54307	11.084
3.999	-0.54704	11.843
4.1	-0.5332	12.754
4.2	-0.54704	13.627
4.3	-0.54704	14.614
4.4	-0.52925	15.259
4.5	-0.54902	16.284
4.6	-0.5332	16.929
4.701	-0.54307	17.726
4.801	-0.53715	18.675
4.901	-0.54704	19.245
5.001	-0.53123	20.156
5.101	-0.5233	21.104
5.202	-0.53912	21.636
5.302	-0.52925	22.585
5.402	-0.53517	23.572
5.502	-0.52133	24.483
5.602	-0.51936	25.166
5.703	-0.52133	25.925
5.803	-0.52528	26.95
5.903	-0.5332	27.747
6.003	-0.51541	28.468
6.103	-0.5332	29.075
6.204	-0.51541	30.214
6.304	-0.5233	30.935
6.404	-0.51936	31.884
6.504	-0.51541	32.681
6.604	-0.51738	33.479
6.705	-0.52528	34.428
6.805	-0.52925	35.376
6.905	-0.50749	36.06
7.005	-0.51144	37.008
7.105	-0.52528	37.54
7.206	-0.50946	38.641
7.306	-0.50946	39.362
7.406	-0.51541	40.273
7.506	-0.50946	41.07
7.606	-0.51541	41.905
7.707	-0.51144	42.854
7.807	-0.50157	43.689
7.907	-0.51541	43.993
8.007	-0.50749	45.056
8.107	-0.50551	45.852
8.208	-0.50551	46.84
8.308	-0.51936	47.713
8.408	-0.49762	48.51
8.508	-0.50946	49.345
8.608	-0.51344	50.331
8.709	-0.50946	51.129
8.809	-0.50551	51.964
8.909	-0.52133	52.685
9.009	-0.51144	53.482
9.109	-0.51144	54.393
9.21	-0.49959	55.19
9.31	-0.49762	56.025
9.41	-0.49762	56.746
9.51	-0.51936	57.657
9.61	-0.50946	58.454
9.71	-0.49959	59.328
9.811	-0.50354	60.049
9.911	-0.50749	60.618
10.011	-0.50946	61.833
10.111	-0.52133	62.63
10.211	-0.49562	63.617
10.312	-0.49562	64.186
10.412	-0.49167	65.363
10.512	-0.49959	66.122
10.612	-0.50551	66.767
10.712	-0.49365	67.906
10.813	-0.50551	68.551
10.913	-0.49365	69.462
11.013	-0.49762	70.031
11.113	-0.49959	71.094
11.213	-0.50157	71.663
11.314	-0.49959	72.613
11.414	-0.49365	73.562
11.514	-0.50551	74.32
11.614	-0.50551	75.307
11.714	-0.49365	75.991
11.815	-0.50354	76.826
11.915	-0.49762	77.509
12.015	-0.50354	78.572
12.115	-0.49959	79.369
12.215	-0.51541	79.901
12.316	-0.49762	80.774
12.416	-0.49365	81.76
12.516	-0.49167	82.557
12.616	-0.49167	83.544
12.716	-0.49959	84.303
12.816	-0.50946	84.759
12.917	-0.4897	86.087
13.017	-0.4897	86.808
13.117	-0.49959	87.454
13.217	-0.49562	88.289
13.317	-0.50354	89.124
13.418	-0.49959	89.921
13.518	-0.49959	90.68
13.618	-0.48378	91.743
13.718	-0.49562	92.502
13.818	-0.48772	93.109
13.919	-0.50749	94.02
14.019	-0.49762	95.083
14.119	-0.49762	95.804
14.219	-0.48772	96.829
14.319	-0.50354	97.588
14.42	-0.49762	98.309
14.52	-0.50354	99.297
14.62	-0.49959	100.02
14.72	-0.49762	100.78
14.82	-0.49762	101.57
14.921	-0.49365	102.56
15.021	-0.49959	103.09
15.121	-0.50157	104.27
15.221	-0.50354	105.07
15.321	-0.49562	105.83
15.422	-0.50354	106.77
15.522	-0.48772	107.5
15.622	-0.48772	108.14
15.722	-0.48772	109.05
15.822	-0.48378	109.85
15.923	-0.50354	110.87
16.023	-0.4798	111.67
16.123	-0.50157	112.43
16.223	-0.50354	113.19
16.323	-0.48772	114.14
16.424	-0.49959	114.97
16.524	-0.49167	115.77
16.624	-0.49365	116.61
16.724	-0.49365	117.25
16.824	-0.4897	117.97
16.924	-0.49562	119.15
17.025	-0.48772	119.72
17.125	-0.4818	120.82
17.225	-0.49959	121.54
17.325	-0.47191	122.37
17.426	-0.4897	123.25
17.526	-0.49365	123.97
17.626	-0.48378	124.96
17.726	-0.49959	125.53
17.826	-0.48772	126.63
17.927	-0.4798	127.46
18.027	-0.4818	128.14
18.127	-0.4818	129.06
18.227	-0.49959	129.89
18.327	-0.47585	130.8
18.427	-0.48378	131.33
18.528	-0.49762	132.24
18.628	-0.49365	133
18.728	-0.50354	134.03
18.828	-0.49365	134.82
18.928	-0.49762	135.81
19.029	-0.4818	136.38
19.129	-0.4818	137.25
19.229	-0.48575	138.09
19.329	-0.49365	139.08
19.429	-0.4818	139.95
19.53	-0.50354	140.52
19.63	-0.49762	141.54
19.73	-0.48575	142.45
19.83	-0.49959	143.14
19.93	-0.49365	144.01
20.03	-0.4798	144.73
20.131	-0.48378	145.68
20.231	-0.48772	146.74
20.331	-0.4818	147.08
20.431	-0.48772	148.07
20.531	-0.50749	148.83
20.632	-0.4818	149.74
20.732	-0.4818	150.5
20.832	-0.4798	151.37
20.932	-0.47585	152.17
21.032	-0.49167	153.08
21.133	-0.49365	153.88
21.233	-0.49167	154.87
21.333	-0.49762	155.36
21.433	-0.4818	156.46
21.533	-0.47783	157.18
21.634	-0.4818	158.13
21.734	-0.48772	158.78
21.834	-0.48378	159.95
21.934	-0.48772	160.45
22.034	-0.47585	161.51
22.135	-0.4818	162.46
22.235	-0.4897	162.99
22.335	-0.4818	163.98
22.435	-0.49365	164.62
22.535	-0.49562	165.3
22.636	-0.4798	166.41
22.736	-0.47783	167.2
22.836	-0.49167	167.92
22.936	-0.49762	168.87
23.036	-0.4897	169.9
23.137	-0.49365	170.39
23.237	-0.4818	171.23
23.337	-0.49562	171.98
23.437	-0.4897	172.93
23.537	-0.47585	173.77
23.638	-0.48378	174.68
23.738	-0.48575	175.44
23.838	-0.47585	176.5
23.938	-0.46796	177.22
24.038	-0.4818	178.1
24.139	-0.47191	178.82
24.239	-0.46599	179.61
24.339	-0.49365	180.34
24.439	-0.4798	181.36
24.539	-0.46399	182.23
24.64	-0.48378	182.99
24.74	-0.48378	183.75
24.84	-0.46796	184.93
24.94	-0.48378	185.54
25.04	-0.4818	186.41
25.141	-0.47191	186.98
25.241	-0.47783	187.96
25.341	-0.48378	188.57
25.441	-0.47585	189.82
25.541	-0.47585	190.36
25.642	-0.46796	191.46
25.742	-0.47388	192.03
25.842	-0.4798	192.94
25.942	-0.46993	193.62
26.042	-0.48378	194.53
26.143	-0.4818	195.29
26.243	-0.48378	196.24
26.343	-0.48378	197
26.443	-0.47783	197.87
26.543	-0.48772	198.74
26.643	-0.4798	199.62
26.744	-0.48378	200.38
26.844	-0.47783	201.4
26.944	-0.48378	202.12
27.044	-0.46004	203.07
27.144	-0.4897	203.6
27.245	-0.47585	204.59
27.345	-0.47783	205.31
27.445	-0.47585	206.18
27.545	-0.47191	206.94
27.645	-0.4798	207.93
27.746	-0.4798	208.73
27.846	-0.47585	209.6
27.946	-0.47585	210.28
28.046	-0.46399	211.27
28.146	-0.4818	211.95
28.247	-0.47191	212.86
28.347	-0.4818	213.66
28.447	-0.47191	214.53
28.547	-0.47388	215.26
28.647	-0.47783	216.21
28.748	-0.46796	216.89
28.848	-0.47191	217.88
28.948	-0.46796	218.52
29.048	-0.46796	219.51
29.148	-0.47783	220.23
29.249	-0.47191	221.18
29.349	-0.47388	221.97
29.449	-0.46201	222.66
29.549	-0.46796	223.49
29.649	-0.46599	224.4
29.75	-0.46004	225.43
29.85	-0.46201	226.11
29.95	-0.4798	227.02
30.05	-0.47585	227.82
30.15	-0.46796	228.58
30.251	-0.47783	229.6
30.351	-0.47585	230.29
30.451	-0.46599	231.12
30.551	-0.46399	231.88
30.651	-0.45609	232.94
30.752	-0.46599	233.63
30.852	-0.45412	234.35
30.952	-0.46399	235.22
31.052	-0.46599	235.94
31.152	-0.46599	236.85
31.253	-0.47388	237.76
31.353	-0.46796	238.45
31.453	-0.46599	239.43
31.553	-0.47783	240.5
31.653	-0.46599	241.07
31.753	-0.45609	242.13
31.854	-0.45806	242.85
31.954	-0.46399	243.5
32.054	-0.46993	244.45
32.154	-0.46599	245.28
32.254	-0.47191	245.93
32.355	-0.46599	246.8
32.455	-0.49167	247.67
32.555	-0.45609	248.62
32.655	-0.46796	249.42
32.755	-0.46004	250.02
32.856	-0.46004	251.13
32.956	-0.45609	251.92
33.056	-0.45609	252.76
33.156	-0.45806	253.4
33.256	-0.45412	254.24
33.357	-0.46796	255.07
33.457	-0.45806	256.02
33.557	-0.46004	256.86
33.657	-0.45412	257.77
33.757	-0.45412	258.76
33.858	-0.46599	259.25
33.958	-0.46599	260.08
34.058	-0.45214	260.73
34.158	-0.45609	261.91
34.258	-0.46796	262.7
34.358	-0.46201	263.58
34.459	-0.47388	264.18
34.559	-0.46201	265.02
34.659	-0.46201	266.12
34.759	-0.46796	266.88
34.859	-0.46796	267.56
34.96	-0.45412	268.47
35.06	-0.45017	269.35
35.16	-0.46399	269.95
35.26	-0.46004	271.02
35.36	-0.44422	271.89
35.461	-0.44422	272.38
35.561	-0.45609	273.48
35.661	-0.45017	274.32
35.761	-0.45017	275.04
35.861	-0.45214	275.95
35.961	-0.45609	276.94
36.062	-0.45017	277.51
36.162	-0.46399	278.38
36.262	-0.46004	279.21
36.362	-0.45609	280.09
36.462	-0.45017	281.19
36.563	-0.46004	281.8
36.663	-0.45412	282.63
36.763	-0.45412	283.58
36.863	-0.45609	284.22
36.963	-0.45214	285.06
37.064	-0.46796	286.01
37.164	-0.45412	286.77
37.264	-0.46796	287.45
37.364	-0.46004	288.59
37.464	-0.46004	289.23
37.564	-0.44817	290.11
37.665	-0.45806	290.91
37.765	-0.45017	291.74
37.865	-0.45609	292.42
37.965	-0.44817	293.33
38.065	-0.4462	294.21
38.166	-0.4462	295.12
38.266	-0.45806	295.95
38.366	-0.45412	296.86
38.466	-0.45412	297.74
38.566	-0.44422	298.19
38.667	-0.45017	299.29
38.767	-0.46004	299.98
38.867	-0.44817	301.08
38.967	-0.4462	301.95
39.067	-0.44817	302.71
39.168	-0.45609	303.43
39.268	-0.45609	304.11
39.368	-0.44817	305.06
39.468	-0.44225	305.86
39.568	-0.44027	306.92
39.668	-0.4462	307.68
39.769	-0.45214	308.48
39.869	-0.45017	309.01
39.969	-0.44422	309.96
40.069	-0.45412	310.98
40.169	-0.44027	311.82
40.27	-0.45017	312.43
40.37	-0.44027	313.41
40.47	-0.45017	314.21
40.57	-0.45017	315.2
40.67	-0.44027	316.18
40.771	-0.4462	316.79
40.871	-0.4462	317.32
40.971	-0.4462	318.35
41.071	-0.4383	319.22
41.171	-0.44027	320.13
41.272	-0.43235	320.82
41.372	-0.4383	321.8
41.472	-0.43435	322.41
41.572	-0.45017	323.17
41.672	-0.4462	324.19
41.773	-0.45017	325.07
41.873	-0.43235	325.75
41.973	-0.4383	326.81
42.073	-0.45609	327.46
42.173	-0.44422	328.29
42.274	-0.44027	329.01
42.374	-0.42643	329.96
42.474	-0.43235	330.76
42.574	-0.43633	331.67
42.674	-0.44422	332.58
42.774	-0.44027	333.42
42.875	-0.44027	334.33
42.975	-0.44027	334.97
43.075	-0.44422	335.73
43.175	-0.4383	336.72
43.275	-0.45017	337.48
43.376	-0.4462	338.35
43.476	-0.43633	339.22
43.576	-0.44027	340.25
43.676	-0.4462	340.78
43.776	-0.4462	341.65
43.877	-0.4383	342.53
43.977	-0.4284	343.48
44.077	-0.43235	344.27
44.177	-0.44027	345.03
44.277	-0.44225	345.87
44.378	-0.44027	346.66
44.478	-0.42643	347.35
44.578	-0.4462	348.3
44.678	-0.43038	349.09
44.778	-0.4284	350
44.879	-0.43038	350.57
44.979	-0.43038	351.6
45.079	-0.4284	352.4
45.179	-0.41654	353.19
45.279	-0.43633	353.95
45.379	-0.43235	354.98
45.48	-0.44027	355.77
45.58	-0.43235	356.65
45.68	-0.43038	357.41
45.78	-0.43038	358.17
45.88	-0.4462	358.89
45.981	-0.43235	359.99
46.081	-0.43038	360.82
46.181	-0.4462	361.54
46.281	-0.44225	362.34
46.381	-0.42446	363.21
46.482	-0.4284	364.12
46.582	-0.41853	364.85
46.682	-0.42643	365.64
46.782	-0.42643	366.55
46.882	-0.43435	367.27
46.983	-0.44027	368.22
47.083	-0.41853	368.98
47.183	-0.42051	370.08
47.283	-0.41853	370.77
47.383	-0.42248	371.53
47.484	-0.41853	372.32
47.584	-0.42446	373.54
47.684	-0.43235	374.11
47.784	-0.41259	375.13
47.884	-0.40272	375.66
47.984	-0.42446	376.54
48.085	-0.41654	377.49
48.185	-0.42248	378.24
48.285	-0.42643	379.12
48.385	-0.42051	379.88
48.485	-0.41853	380.75
48.586	-0.42051	381.55
48.686	-0.41853	382.34
48.786	-0.42446	383.18
48.886	-0.41259	384.2
48.986	-0.41654	384.81
49.087	-0.42643	385.68
49.187	-0.42051	386.71
49.287	-0.41456	387.43
49.387	-0.41456	388.3
49.487	-0.40469	389.06
49.588	-0.41654	389.9
49.688	-0.42446	390.54
49.788	-0.41259	391.61
49.888	-0.41853	392.4
49.988	-0.41853	393.16
50.088	-0.41456	394.15
50.189	-0.42248	394.83
50.289	-0.41259	395.63
50.389	-0.41654	396.58
50.489	-0.41259	397.45
50.589	-0.3948	398.21
50.69	-0.40864	398.89
50.79	-0.3948	399.8
50.89	-0.40667	400.68
50.99	-0.41259	401.51
51.09	-0.41853	401.97
51.191	-0.3948	403.22
51.291	-0.3948	404.25
51.391	-0.40272	405
51.491	-0.40667	405.5
51.591	-0.40072	406.49
51.691	-0.40667	407.32
51.792	-0.40072	408.12
51.892	-0.41456	408.91
51.992	-0.40272	409.67
52.092	-0.39085	410.74
52.192	-0.40667	411.5
52.293	-0.40272	412.44
52.393	-0.3948	413.17
52.493	-0.40667	414.08
52.593	-0.40272	414.65
52.693	-0.40072	415.52
52.794	-0.39677	416.47
52.894	-0.40272	417.15
52.994	-0.39085	418.25
53.094	-0.40667	418.9
53.194	-0.40072	419.96
53.294	-0.38888	420.64
53.395	-0.39085	421.52
53.495	-0.39085	422.28
53.595	-0.40667	423.15
53.695	-0.40272	423.95
53.795	-0.37108	424.86
53.896	-0.39085	425.69
53.996	-0.3948	426.41
54.096	-0.3948	427.29
54.196	-0.39282	428.12
54.296	-0.37898	429.07
54.396	-0.37503	429.83
54.497	-0.39085	430.55
54.597	-0.3869	431.31
54.697	-0.37898	431.99
54.797	-0.37898	433.13
54.897	-0.3849	433.97
54.998	-0.3948	434.65
55.098	-0.3849	435.71
55.198	-0.38095	436.59
55.298	-0.38888	437.19
55.398	-0.3869	437.99
55.498	-0.37306	438.75
55.599	-0.3948	439.47
55.699	-0.36909	440.53
55.799	-0.38095	441.25
55.899	-0.3849	442.24
55.999	-0.37503	443.23
56.1	-0.37503	443.68
56.2	-0.37306	444.67
56.3	-0.3849	445.66
56.4	-0.37701	446.34
56.5	-0.36316	446.99
56.601	-0.37108	447.9
56.701	-0.36514	448.81
56.801	-0.37503	449.76
56.901	-0.35922	450.52
57.001	-0.35327	451.35
57.102	-0.37306	452.19
57.202	-0.36711	453.13
57.302	-0.36711	453.7
57.402	-0.35724	454.77
57.502	-0.35129	455.41
57.602	-0.33945	456.44
57.703	-0.35724	457.31
57.803	-0.36316	458.18
57.903	-0.35129	458.68
58.003	-0.34932	459.47
58.103	-0.35129	460.65
58.204	-0.36711	461.22
58.304	-0.35724	462.09
58.404	-0.35527	462.97
58.504	-0.35922	463.57
58.604	-0.35129	464.6
58.705	-0.34143	465.47
58.805	-0.34143	466.12
58.905	-0.35129	467.29
59.005	-0.34143	467.94
59.105	-0.3434	468.85
59.206	-0.35129	469.65
59.306	-0.33745	470.06
59.406	-0.3434	471.39
59.506	-0.33548	471.85
59.606	-0.3335	473.06
59.706	-0.3335	473.86
59.807	-0.34143	474.58
59.907	-0.33548	475.42
60.006	-0.33745	476.29
60.106	-0.33153	477.2
60.206	-0.32164	478.15
60.307	-0.31966	478.79
60.407	-0.31374	479.74
60.507	-0.32561	480.27
60.607	-0.31966	481.41
60.707	-0.32561	482.06
60.807	-0.33745	483.12
60.908	-0.31966	483.73
61.008	-0.30782	484.87
61.108	-0.30782	485.28
61.208	-0.31966	486.39
61.308	-0.31374	487.22
61.409	-0.31571	487.94
61.509	-0.32561	488.55
61.609	-0.30782	489.57
61.709	-0.31966	490.45
61.809	-0.2999	491.24
61.909	-0.30979	492.04
62.01	-0.30782	493.03
62.11	-0.292	493.9
62.21	-0.30582	494.47
62.31	-0.30187	495.27
62.41	-0.29397	496.14
62.511	-0.30979	497.13
62.611	-0.29792	498.08
62.711	-0.29397	498.65
62.811	-0.28013	499.63
62.911	-0.29	500.39
63.011	-0.29	501.11
63.112	-0.27816	502.1
63.212	-0.29397	502.97
63.312	-0.29792	503.73
63.412	-0.28408	504.6
63.512	-0.28211	505.4
63.613	-0.27618	506.27
63.713	-0.27618	507.03
63.813	-0.28803	507.91
63.913	-0.27024	508.78
64.013	-0.26629	509.39
64.113	-0.27618	510.41
64.214	-0.26037	511.02
64.314	-0.28211	512.04
64.414	-0.26629	512.88
64.514	-0.26432	513.68
64.614	-0.26629	514.63
64.714	-0.25047	515.46
64.815	-0.25442	516.18
64.915	-0.26234	517.02
65.015	-0.25442	517.89
65.115	-0.26432	518.69
65.215	-0.26037	519.41
65.315	-0.25442	520.51
65.416	-0.2485	521.23
65.516	-0.24455	522.03
65.616	-0.24255	522.82
65.716	-0.24058	523.7
65.816	-0.26432	524.68
65.917	-0.25047	525.37
66.017	-0.24455	526.09
66.117	-0.25047	527.11
66.217	-0.24455	527.8
66.317	-0.24455	528.56
66.418	-0.24255	529.66
66.518	-0.2386	530.42
66.618	-0.2386	531.14
66.718	-0.22476	532.16
66.818	-0.25442	532.77
66.918	-0.23466	533.64
67.019	-0.22673	534.36
67.119	-0.23071	535.31
67.219	-0.24455	536.26
67.319	-0.22673	536.79
67.419	-0.21292	537.97
67.52	-0.21687	538.84
67.62	-0.20697	539.53
67.72	-0.205	540.59
67.82	-0.205	541.23
67.92	-0.20105	542.18
68.02	-0.20697	542.79
68.121	-0.21092	543.59
68.221	-0.20105	544.5
68.321	-0.19313	545.37
68.421	-0.18918	546.21
68.521	-0.20302	546.85
68.622	-0.20105	547.65
68.722	-0.19115	548.48
68.822	-0.18523	549.39
68.922	-0.17928	550.34
69.022	-0.19907	550.99
69.122	-0.17336	552.05
69.223	-0.15755	552.81
69.323	-0.16942	553.65
69.423	-0.15162	554.33
69.523	-0.16149	555.35
69.623	-0.17336	555.92
69.724	-0.16942	556.76
69.824	-0.1437	557.67
69.924	-0.15162	558.47
70.024	-0.14173	559.38
70.124	-0.14173	560.25
70.224	-0.15162	561.05
70.325	-0.13778	562.19
70.425	-0.12394	562.41
70.525	-0.12591	563.74
70.625	-0.13383	564.16
70.725	-0.12986	565.15
70.826	-0.12394	565.98
70.926	-0.11404	566.74
71.026	-0.10812	567.61
71.126	-0.11802	568.52
71.226	-0.10615	569.25
71.326	-0.098227	570.12
71.427	-0.10417	571.18
71.527	-0.1002	571.83
71.627	-0.1022	572.47
71.727	-0.078462	573.61
71.827	-0.086383	574.33
71.928	-0.070567	575.09
72.028	-0.08241	576.12
72.128	-0.080436	576.88
