sec"   "mA"   "mV
0.193    1.90455090999603    789.588195800781
0.331    1.63566648960114    789.132507324219
0.468    1.54868710041046    789.474060058594
0.606    1.49728906154633    789.55029296875
0.744    1.45970845222473    789.777709960938
0.881    1.392493724823    789.094604492188
1.019    1.36875593662262    789.739807128906
1.156    1.36086022853851    789.3603515625
1.294    1.3153840303421    789.284545898438
1.431    1.28967225551605    789.322448730469
1.569    1.27980268001556    789.816101074219
1.706    1.25211703777313    789.3603515625
1.844    1.24024820327759    789.626098632813
1.981    1.21456182003021    789.436157226563
2.119    1.21258783340454    789.701904296875
2.256    1.20269286632538    789.322448730469
2.394    1.15919053554535    789.55029296875
2.532    1.18292832374573    789.701904296875
2.669    1.13150501251221    789.512451171875
2.807    1.15721666812897    789.664001464844
2.944    1.13150501251221    789.701904296875
3.082    1.12755715847015    789.246643066406
3.219    1.11568820476532    789.056701660156
3.357    1.09394967556    789.626098632813
3.494    1.09394967556    789.474060058594
3.632    1.07221114635468    789.322448730469
3.769    1.06034231185913    789.701904296875
3.907    1.06034231185913    789.701904296875
4.044    1.03860378265381    789.398254394531
4.182    1.0781329870224    789.664001464844
4.319    1.0326566696167    789.664001464844
4.457    1.04452562332153    789.398254394531
4.595    1.03860378265381    789.588195800781
4.732    1.00299715995789    789.739807128906
4.87    1.02673494815826    789.474060058594
5.007    0.963468015193939    789.474060058594
5.145    0.969389796257019    789.322448730469
5.282    0.991153597831726    789.474060058594
5.42    0.97731077671051    789.398254394531
5.557    0.98323255777359    789.322448730469
5.695    0.973337650299072    789.626098632813
5.832    0.995101451873779    789.398254394531
5.97    0.963468015193939    789.322448730469
6.107    0.95159912109375    789.626098632813
6.245    0.947651267051697    789.3603515625
6.382    0.953573048114777    789.284545898438
6.52    0.941704154014587    789.626098632813
6.658    0.939730226993561    789.512451171875
6.795    0.916017770767212    789.284545898438
6.933    0.95752090215683    789.322448730469
7.07    0.931834518909454    789.626098632813
7.208    0.94567734003067    789.3603515625
7.345    0.931834518909454    789.17041015625
7.483    0.910070717334747    789.512451171875
7.62    0.904148936271667    789.55029296875
7.758    0.904148936271667    789.398254394531
7.895    0.900201082229614    789.3603515625
8.033    0.892280042171478    789.626098632813
8.17    0.925887405872345    789.246643066406
8.308    0.923913478851318    789.512451171875
8.446    0.898227155208588    789.664001464844
8.583    0.902175009250641    789.474060058594
8.721    0.866593658924103    789.701904296875
8.858    0.888332188129425    789.626098632813
8.996    0.886358261108398    789.436157226563
9.133    0.85669869184494    789.284545898438
9.271    0.880436480045319    789.474060058594
9.408    0.86262047290802    789.512451171875
9.546    0.884384334087372    789.55029296875
9.683    0.904148936271667    789.55029296875
9.821    0.876463294029236    789.55029296875
9.958    0.878437221050262    789.474060058594
10.096    0.866593658924103    789.474060058594
10.233    0.864619731903076    789.55029296875
10.371    0.842855930328369    789.626098632813
10.509    0.840882003307343    789.132507324219
10.646    0.888332188129425    789.588195800781
10.784    0.842855930328369    789.55029296875
10.921    0.85669869184494    789.246643066406
11.059    0.854724764823914    789.17041015625
11.196    0.85669869184494    789.626098632813
11.334    0.85669869184494    789.322448730469
11.471    0.823091328144073    789.55029296875
11.609    0.836934149265289    789.701904296875
11.746    0.832986295223236    789.664001464844
11.884    0.83098703622818    789.3603515625
12.021    0.844829857349396    789.398254394531
12.159    0.838908076286316    789.436157226563
12.297    0.846803784370422    789.3603515625
12.434    0.815170288085938    789.436157226563
12.572    0.834960222244263    789.626098632813
12.709    0.809248507022858    789.17041015625
12.847    0.81914347410202    789.701904296875
12.984    0.836934149265289    789.626098632813
13.122    0.805300652980804    789.474060058594
13.259    0.846803784370422    789.246643066406
13.397    0.840882003307343    789.626098632813
13.534    0.844829857349396    789.701904296875
13.672    0.848802983760834    789.474060058594
13.809    0.811222434043884    789.512451171875
13.947    0.838908076286316    789.474060058594
14.084    0.791457831859589    789.17041015625
14.222    0.823091328144073    789.322448730469
14.36    0.811222434043884    789.55029296875
14.497    0.811222434043884    789.17041015625
14.635    0.842855930328369    789.436157226563
14.772    0.832986295223236    789.626098632813
14.91    0.827039182186127    789.436157226563
15.047    0.827039182186127    789.474060058594
15.185    0.79935359954834    789.474060058594
15.322    0.821117401123047    789.664001464844
15.46    0.789483904838562    789.284545898438
15.597    0.797379612922668    789.512451171875
15.735    0.829013109207153    789.55029296875
15.872    0.823091328144073    789.3603515625
16.01    0.817169547080994    789.246643066406
16.148    0.832986295223236    789.474060058594
16.285    0.815170288085938    789.739807128906
16.423    0.840882003307343    789.398254394531
16.56    0.791457831859589    789.284545898438
16.698    0.811222434043884    789.664001464844
16.835    0.787509977817535    789.094604492188
16.973    0.815170288085938    789.322448730469
17.11    0.803326725959778    789.664001464844
17.248    0.797379612922668    789.132507324219
17.385    0.811222434043884    789.246643066406
17.523    0.805300652980804    789.701904296875
17.66    0.811222434043884    789.55029296875
17.798    0.757850468158722    789.322448730469
17.935    0.801352798938751    789.398254394531
18.073    0.79935359954834    789.701904296875
18.21    0.789483904838562    789.55029296875
18.348    0.811222434043884    789.246643066406
18.485    0.811222434043884    789.626098632813
18.623    0.823091328144073    789.588195800781
18.76    0.817169547080994    789.246643066406
18.898    0.801352798938751    789.436157226563
19.036    0.789483904838562    789.322448730469
19.173    0.785536050796509    789.17041015625
19.311    0.813196361064911    789.398254394531
19.448    0.793431758880615    789.512451171875
19.586    0.767720103263855    789.3603515625
19.723    0.807274580001831    789.701904296875
19.861    0.801352798938751    789.588195800781
19.998    0.813196361064911    789.474060058594
20.136    0.827039182186127    789.398254394531
20.273    0.793431758880615    789.55029296875
20.411    0.791457831859589    789.3603515625
20.548    0.761798322200775    789.322448730469
20.686    0.789483904838562    789.626098632813
20.823    0.793431758880615    789.701904296875
20.961    0.785536050796509    789.474060058594
21.098    0.783536851406097    789.474060058594
21.236    0.785536050796509    789.3603515625
21.373    0.793431758880615    789.3603515625
21.511    0.789483904838562    789.322448730469
21.649    0.791457831859589    789.626098632813
21.786    0.781562924385071    789.246643066406
21.924    0.755876541137695    789.246643066406
22.061    0.789483904838562    789.55029296875
22.199    0.755876541137695    789.322448730469
22.336    0.789483904838562    789.322448730469
22.474    0.789483904838562    789.626098632813
22.611    0.785536050796509    789.701904296875
22.749    0.789483904838562    789.17041015625
22.886    0.755876541137695    789.512451171875
23.024    0.801352798938751    789.55029296875
23.161    0.79935359954834    789.588195800781
23.299    0.771693289279938    789.246643066406
23.436    0.779588997364044    789.436157226563
23.574    0.771693289279938    789.398254394531
23.711    0.801352798938751    789.322448730469
23.849    0.795405685901642    789.588195800781
23.987    0.801352798938751    789.474060058594
24.124    0.789483904838562    789.398254394531
24.262    0.767720103263855    789.474060058594
24.399    0.773667216300964    789.626098632813
24.537    0.757850468158722    789.246643066406
24.674    0.765746176242828    789.701904296875
24.812    0.781562924385071    789.626098632813
24.949    0.777615070343018    789.3603515625
25.087    0.809248507022858    789.246643066406
25.224    0.79935359954834    789.55029296875
25.362    0.801352798938751    789.474060058594
25.499    0.793431758880615    789.474060058594
25.637    0.765746176242828    789.398254394531
25.774    0.777615070343018    789.626098632813
25.912    0.757850468158722    789.436157226563
26.05    0.791457831859589    789.246643066406
26.187    0.793431758880615    789.55029296875
26.325    0.801352798938751    789.436157226563
26.462    0.809248507022858    789.512451171875
26.6    0.779588997364044    789.588195800781
26.737    0.777615070343018    789.436157226563
26.875    0.767720103263855    789.436157226563
27.012    0.767720103263855    789.55029296875
27.15    0.771693289279938    789.816101074219
27.287    0.763772249221802    789.3603515625
27.425    0.787509977817535    789.474060058594
27.562    0.769719362258911    789.626098632813
27.7    0.805300652980804    789.55029296875
27.837    0.777615070343018    789.208251953125
27.975    0.773667216300964    789.474060058594
28.112    0.785536050796509    789.474060058594
28.25    0.753902614116669    789.246643066406
28.387    0.767720103263855    789.701904296875
28.525    0.765746176242828    789.474060058594
28.663    0.767720103263855    789.436157226563
28.8    0.783536851406097    789.3603515625
28.938    0.775641143321991    789.701904296875
29.075    0.787509977817535    789.398254394531
29.213    0.797379612922668    789.208251953125
29.35    0.777615070343018    789.701904296875
29.488    0.773667216300964    789.322448730469
29.625    0.765746176242828    789.284545898438
29.763    0.751903355121613    789.588195800781
29.9    0.771693289279938    789.626098632813
30.038    0.801352798938751    789.436157226563
30.175    0.765746176242828    789.55029296875
30.313    0.767720103263855    789.626098632813
30.45    0.773667216300964    789.398254394531
30.588    0.773667216300964    789.626098632813
30.725    0.773667216300964    789.777709960938
30.863    0.753902614116669    789.55029296875
31    0.734112679958344    789.474060058594
31.138    0.783536851406097    789.626098632813
31.276    0.775641143321991    789.739807128906
31.413    0.765746176242828    789.284545898438
31.551    0.803326725959778    789.626098632813
31.688    0.777615070343018    789.701904296875
31.826    0.773667216300964    789.701904296875
31.963    0.773667216300964    789.512451171875
32.101    0.757850468158722    789.55029296875
32.238    0.759824395179749    789.626098632813
32.376    0.740059792995453    789.436157226563
32.513    0.771693289279938    789.626098632813
32.651    0.769719362258911    789.664001464844
32.788    0.787509977817535    789.436157226563
32.926    0.771693289279938    789.55029296875
33.063    0.785536050796509    789.739807128906
33.201    0.773667216300964    789.284545898438
33.338    0.753902614116669    789.474060058594
33.476    0.761798322200775    789.626098632813
33.613    0.757850468158722    789.436157226563
33.751    0.755876541137695    789.55029296875
33.888    0.777615070343018    789.588195800781
34.026    0.767720103263855    789.474060058594
34.164    0.785536050796509    789.398254394531
34.301    0.744007647037506    789.626098632813
34.439    0.785536050796509    789.664001464844
34.576    0.736086666584015    789.512451171875
34.714    0.749929428100586    789.474060058594
34.851    0.761798322200775    789.739807128906
34.989    0.759824395179749    789.246643066406
35.126    0.787509977817535    789.512451171875
35.264    0.738085865974426    789.512451171875
35.401    0.777615070343018    789.664001464844
35.539    0.751903355121613    789.132507324219
35.676    0.767720103263855    789.739807128906
35.814    0.779588997364044    789.474060058594
35.951    0.728190898895264    789.246643066406
36.089    0.744007647037506    789.512451171875
36.226    0.747955501079559    789.739807128906
36.364    0.742033720016479    789.322448730469
36.501    0.763772249221802    789.398254394531
36.639    0.769719362258911    789.626098632813
36.776    0.757850468158722    789.284545898438
36.914    0.791457831859589    789.55029296875
37.052    0.744007647037506    789.512451171875
37.189    0.779588997364044    789.474060058594
37.327    0.744007647037506    789.094604492188
37.464    0.765746176242828    789.626098632813
